"2193","ham","ok u enjoy ur show"
"2194","smishing","welcome select service added benefit call specially trained advisor free mobile dialling"
"2195","ham","tell happen dont behave like ok need say"
"2196","ham","know need get hotel got invitation apologise cali sweet come english bloke weddin"
"2197","ham","one"
"2198","ham","great getting worried know wonderful caring person like best life know u r wonderful god love"
"2199","ham","gonna blake night might able get little early"
"2200","smishing","urgent trying contact u today draw show prize guaranteed call land line claim validhrs"
"2201","ham","ah poor babyhope urfeeling bettersn luv probthat overdose work hey go careful spk u sn lot lovejen xxx"
"2202","ham","congrats thats great wanted tell tell score co might make relax motivating thanks sharing"
"2203","ham","thats fine got enough bud last night least"
"2204","ham","life mean lot love life love people life"
"2205","ham","supposed wake gt"
"2206","ham","ball moving lotwill spin last difficult bat"
"2207","smishing","congratulation u claim vip row ticket c blu concert november blu gift guaranteed call claim tscs wwwsmsconet costmax"
"2208","ham","even friend priest call"
"2209","smishing","check choose babe video smsshsexnetun fgkslpopw fgkslpo"
"2210","ham","argh g spotty anyway thing remember research province sterling problemfree place looked"
"2211","ham","ü give time walk"
"2212","smishing","customer service announcement recently tried make delivery unable please call reschedule ref"
"2213","smishing","wont believe true incredible txts reply g learn truly amazing thing blow mind"
"2214","ham","tomorrow going office come wherever say tell come"
"2215","ham","wondering others took"
"2216","ham","exactly anyways far jide study visiting"
"2217","ham","hows watch resizing"
"2218","smishing","today voda number ending selected receive award match please call quoting claim code standard rate app"
"2219","ham","alright im outhave good night"
"2220","ham","norm tomorrow finish co st test need sort library stuff point tomo got letter today access til end march better get move"
"2221","ham","beauty life next second hide thousand secret wish every second wonderful ur life gud n"
"2222","smishing","p per min call germany bt line p per min check planettalkinstantcom info t c text stop opt"
"2223","ham","anything lor u decide"
"2224","ham","im coming home dinner"
"2225","ham","always saying welp"
"2226","ham","beerage"
"2227","ham","im home please call u wll free"
"2228","ham","come slave going shell unconsciously avoiding making unhappy"
"2229","ham","im home"
"2230","ham","also wheres piece"
"2231","ham","hey anyway"
"2232","ham","sorry meeting ill call later"
"2233","ham","c movie juz last minute decision mah juz watch lar tot ü interested"
"2234","ham","oh getting even u u"
"2235","ham","excellent ill see riley plan"
"2236","ham","great run ttyl"
"2237","ham","collect ur laptop"
"2238","smishing","freeringtonereply real"
"2239","ham","send id password"
"2240","smishing","unique enough find th august wwwareyouuniquecouk"
"2241","smishing","dear paytmcustomer paytm kyc suspended paytm office ph paytm ac block within hr thank"
"2242","smishing","valentine day special win quiz take partner trip lifetime send go pmsg rcvd custcare"
"2243","ham","guy get used dumb realize"
"2244","ham","sorry earlier putting firesare around talk actually life lol"
"2245","smishing","win winner mr tilo ipod exciting prize soon keep eye ur mobile visit wwwwincouk"
"2246","ham","u go phone gonna die stay"
"2247","ham","think tantrum finished yeah ill point"
"2248","ham","running managed minute needed oxygen might resort roller option"
"2249","ham","smile pleasure smile pain smile trouble pours like rain smile sum hurt u smile becoz someone still love see u smiling"
"2250","ham","new year plan"
"2251","ham","thanks lot wish birthday thanks making birthday truly memorable"
"2252","ham","see finish load loan pay"
"2253","smishing","unique user id removal send stop customer service"
"2254","ham","ok lor early still project meeting"
"2255","ham","mean u could keep ur word"
"2256","ham","double eviction week spiral michael good riddance"
"2257","smishing","urgent mobile number awarded prize guaranteed call landline claim valid hr ppm"
"2258","ham","okiethats nice"
"2259","ham","get opinion something first"
"2260","ham","going college pa else ill come self pa"
"2261","smishing","urgent please call abta complimentary spanish holiday cash await collection sae tc box po ez ppm"
"2262","ham","hi spoke deepak wed like know satisfied experience reply toll free yes"
"2263","ham","ill obey"
"2264","ham","enjoying semester take care brother"
"2265","ham","hi jon pete ive bin spain recently hav sum dinero left bill said u ur rent mayb interested hav pe around tb james"
"2266","smishing","hot live fantasy call p per min ntt ltd po box croydon cr wb national rate call"
"2267","ham","remains bro amongst bros"
"2268","ham","pls pls find aunt nike"
"2269","ham","nonenowhere ikno doesdiscountshitinnit"
"2270","ham","right meanwhile hows project twin comin"
"2271","ham","justbeen overa week since broke already brain going mush"
"2272","ham","yeah there quite bit left ill swing tomorrow get"
"2273","smishing","dear subscriber ur draw gift voucher b entered receipt correct an elvis presley birthday txt answer"
"2274","smishing","mobile internet ka full fayda ab karo download mp image video game sirf mein click httpvodafoneindexphp surfingpkb"
"2275","ham","sound like many talent would like go dinner date next week"
"2276","ham","yeah open chat click friend list make list easy pie"
"2277","ham","gd luck ur exam"
"2278","ham","phone ringing"
"2279","smishing","rodger burn msg tried call reply sm free nokia mobile free camcorder please call delivery tomorrow"
"2280","ham","well right im gonna get check today steam salespee text want come get"
"2281","ham","sry cant talk phone parent"
"2282","ham","stupidits possibleu"
"2283","ham","wats dear sleeping ah"
"2284","ham","fwiw reason im around time smoke gas afford around someone tell apparently happens somebody want light"
"2285","ham","doesnt need test"
"2286","ham","true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing"
"2287","ham","evry emotion dsnt hav wordsevry wish dsnt hav prayrs u smiled world wit uothrwise even drop tear dsnt lik stay wit uso b happy good morning keep smiling"
"2288","ham","oh kim watching hv attentive time"
"2289","smishing","urgent trying contact u today draw show prize guaranteed call land line claim valid hr"
"2290","ham","siva hostel aha"
"2291","ham","check error difficulty correction"
"2292","ham","think might give miss teaching til twelve lecture two damn working thing"
"2293","smishing","congratulation ur awarded cd voucher gift guaranteed free entry wkly draw txt music tncs wwwldewcomwinppmxage"
"2294","ham","hi kate u give ring asap xxx"
"2295","ham","ish minute minute ago wtf"
"2296","ham","wasnt well babe swollen gland throat end"
"2297","ham","dun believe leh tot told true already thk muz c u tog believe"
"2298","ham","wot wed nite til"
"2299","ham","whatsup r u sleeping"
"2300","ham","actually im waiting week start putting ad"
"2301","ham","tired special"
"2302","ham","uhhhhrmm isnt tb test bad youre sick"
"2303","ham","customer place call wll free"
"2304","ham","rajipls favour pls convey birthday wish nimya"
"2305","ham","call later afternoon onwords mtnl service get problem south mumbai hear cannt listen"
"2306","smishing","santa calling would little one like call santa xmas eve call book time"
"2307","ham","sent ur email id soon"
"2308","ham","got job wiproyou get every thing life year"
"2309","smishing","cashbincouk get lot cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away"
"2310","ham","hi kate evening hope see tomorrow bit bloody babyjontet txt back u xxx"
"2311","ham","haha awesome omw back"
"2312","smishing","specially selected receive award call line close cost ppm tc apply ag promo"
"2313","ham","love give massage use lot baby oil fave position"
"2314","ham","well im glad didnt find totally disagreeable lol"
"2315","ham","ill call evening ill idea"
"2316","ham","oh kafter placement ah"
"2317","ham","wat uniform get"
"2318","ham","yes obviously eggspert potato head speak soon"
"2319","ham","hurry ive weeddeficient like three day"
"2320","ham","morning ok"
"2321","ham","send pic like"
"2322","ham","tuesday night r u real"
"2323","ham","thats cause old live high"
"2324","ham","tell said eat shit"
"2325","ham","say hell give call friend got money he definitely buying end week"
"2326","ham","ummmawill call check inour life begin qatar pls pray hard"
"2327","smishing","win cash prize prize worth"
"2328","smishing","nd time tried contact u u prize claim easy call p per minute btnationalrate"
"2329","ham","hi babe im home wanna something xx"
"2330","ham","think steyn surely get one wicket"
"2331","ham","actually decided hungry havent left yet v"
"2332","ham","sound gd haha wah u yan jiu fast liao"
"2333","ham","babe think got ur brolly left english wil bring mrw u luv franxx"
"2334","ham","today love u day send dis ur valued frnds evn come back ull gt married person u luv good luck"
"2335","ham","aight ill ask roommate"
"2336","ham","love sushmalove u lot"
"2337","ham","say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls"
"2338","ham","talk"
"2339","ham","happy birthday may ur wish come true stay blessed"
"2340","ham","oops thk dun haf enuff go check tell ü"
"2341","ham","also hi wesley howve"
"2342","ham","come aftr ltdecimalgt cleaning house"
"2343","ham","hey sat going intro pilate kickboxing"
"2344","ham","doubt could handle time per night case"
"2345","ham","ha wouldnt say didnt read anything way u seemed dont like judgementali save friday pub"
"2346","ham","o called ubandu run without installing hard diskyou use o copy important file system give repair shop"
"2347","ham","japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike"
"2348","smishing","private account statement show unredeemed point call identifier code expires"
"2349","ham","yes trust u buy new stuff asap try"
"2350","ham","ive searching right word thank breather promise wont take help granted fulfil promise wonderful blessing time"
"2351","ham","umma say anything"
"2352","ham","come home one last time wont anything trust"
"2353","ham","babe miiiiiiissssssssss need crave geeee im sad without babe love"
"2354","ham","one day billion class right"
"2355","ham","need th im campus atm could pick hour two"
"2356","ham","hello ucall wen u finish wrki fancy meetin wiv u tonite need break dabooks hr last nite today wrk"
"2357","ham","hows weather"
"2358","ham","officewhats mattermsg nowi call break"
"2359","ham","jus finish lunch way home lor tot u dun wan stay sch today"
"2360","ham","youre sure im trying make xavier smoke dont want smoke told smoke much"
"2361","ham","yes da plm ur office"
"2362","ham","okay thought expert"
"2363","ham","sure driving reach destination soon"
"2364","smishing","free st week nokia tone ur mob every week txt nokia zed pobox wwq normptone"
"2365","ham","many day since"
"2366","ham","check room befor activitiesthats required"
"2367","ham","wanted wish happy new year wanted talk legal advice gary split person ill make trip ptbo hope everything good babe love ya"
"2368","ham","hope scared"
"2369","ham","say slowly godi love need"
"2370","ham","dear reach"
"2371","ham","sorry dai thought calling lot timeslil busyi call noon"
"2372","ham","fetch yun u fetch"
"2373","ham","wish dont think gonna snow much flurry usually get melt hit ground eek havent snow since ltgt even born"
"2374","ham","gotta"
"2375","ham","didnt holla"
"2376","ham","yeah right ill bring tape measure fri"
"2377","ham","dearme cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engaged an holiday"
"2378","smishing","hold paytm amount sometime complete paytm kyc paytm office ph"
"2379","ham","hi wk ok hols yes bit run forgot hairdresser appointment four need get home n shower beforehand cause prob u"
"2380","ham","get ok"
"2381","smishing","thanks ringtone order reference number xyour mobile charged tone arrive please call customer service"
"2382","ham","ü thk wat eat tonight"
"2383","ham","hmm yeah grooved im looking forward pound special"
"2384","ham","thats cool gentleman treat dignity respect"
"2385","smishing","sex ur mobile free sexy pic jordan text babe every wk get sexy celeb pocketbabecouk pic wk"
"2386","ham","feel like dick keep sleeping text facebook message sup town"
"2387","ham","frnd juz wordnot merely relationshipits silent promise say wherevr whenevr forevr gudnyt dear"
"2388","ham","made day great day"
"2389","ham","nope forgot show next week"
"2390","ham","way rencontre meet mountain dont"
"2391","ham","like hotel dusk game think solve puzzle area thing"
"2392","ham","seeing missed call dear brother gr day"
"2393","ham","u want come backa beautiful necklace token heart youthats give wife likingbe seeno one give thatdont call mei wait till come"
"2394","ham","said went back bed cant sleep anything"
"2395","ham","sign maturity start saying big thing actually start understanding small thing nice evening bslvyl"
"2396","ham","plural noun research"
"2397","ham","yup ok go home look timing msg ü xuhui going learn nd may lesson"
"2398","smishing","important customer service announcement call freephone"
"2399","ham","career tel added u contact indyarockscom send free sm remove phonebook sm ltgt"
"2400","ham","u coming pick"
"2401","ham","madamregret disturbancemight receive reference check dlf premaricakindly informedrgdsrakheshkerala"
"2402","ham","dude im longer pisces im aquarius"
"2403","ham","one doesnt stalk profile"
"2404","ham","wait till end march el nino get oh"
"2405","ham","really gooddhanush rock"
"2406","ham","oh ho first time u use type word appreciated"
"2407","smishing","u secret admirer looking make contact ufind rreveal think ur specialcall stopsmsppm"
"2408","ham","good time nice something bit different weekend change see ya soon"
"2409","ham","sound like plan cardiff still still cold im sitting radiator"
"2410","ham","wondar full flim"
"2411","ham","nope watching tv home going v bored"
"2412","ham","carlos taking sweet time usual let know patty donewant smoke ill tell haul as"
"2413","ham","many time lose best one bcoz"
"2414","ham","oh oh den muz change plan liao go back yan jiu"
"2415","ham","ok anybody asks abt u tel themp"
"2416","ham","hey mr whats name bill brison book one language word"
"2417","ham","dunno close oredi ü v fan"
"2418","ham","wnt buy car urgently"
"2419","ham","shall come pick"
"2420","ham","u horrible gal u knew dat going wif yest n u still come n ask"
"2421","ham","arngd marriage u r walkin unfortuntly snake bite u bt love marriage dancing frnt snake amp sayin bite bite"
"2422","ham","available soiree june rd"
"2423","ham","surfing online store offer want buy thing"
"2424","smishing","free tarot text find love life try free text chance free msg"
"2425","ham","cuz ibored wanna study"
"2426","ham","hair cream shipped"
"2427","ham","get gift year didnt get anything bad"
"2428","ham","hey sexy bun day word morning ym think"
"2429","ham","nothing u dinner w u"
"2430","ham","lemme know swing pick im free basically time semester"
"2431","ham","one small prestige problem"
"2432","ham","actually first time went bed long spoke woke night"
"2433","ham","well officially philosophical hole u wanna call home ready saved"
"2434","ham","check maili mailed varma kept copy regarding membershiptake careinsha allah"
"2435","ham","omg make wedding chapel frontierville get good stuff"
"2436","ham","dnt worryuse ice piece cloth packalso take tablet"
"2437","ham","meet lunch la"
"2438","smishing","private account statement show unredeemed sim point call identifier codexx expires"
"2439","ham","probably couple hour top"
"2440","ham","hope great day"
"2441","smishing","win newest harry potter order phoenix book reply harry answer question chance first among reader"
"2442","ham","pay first lar da stock comin"
"2443","smishing","married local woman looking discreet action real match instantly phone text match msg cost p stop txt stop bcmsfwcnxx"
"2444","smishing","loan amount homeowner tenant welcome previously refused still help call free text back help"
"2445","ham","u download fring app"
"2446","ham","happen tell truth"
"2447","ham","wait thats still clear sure sarcastic thats x doesnt want live u"
"2448","smishing","important information orange user xxxxxx today ur lucky day find log onto httpwwwurawinnercom"
"2449","ham","ive searching right word thank brother promise wont take help granted fulfill promise helping time"
"2450","ham","one teach ship car"
"2451","smishing","dear voucher holder claim week offer pc go httpwwwetlpcoukexpressoffer tscs app"
"2452","ham","got call landline number asked come anna nagar go afternoon"
"2453","ham","film ill call later"
"2454","smishing","dear voucher holder claim week offer pc go httpwwwetlpcoukexpressoffer tscs apply stop text txt stop"
"2455","ham","clothes jewelry trip"
"2456","ham","talk g x"
"2457","ham","gosh pain spose better come"
"2458","ham","oh god happy see message day"
"2459","ham","hmm many unfortunately pic obviously arent hot cake kinda fun tho"
"2460","smishing","message brought gmw ltd connected"
"2461","ham","many happy return day wish happy birthday"
"2462","ham","hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem"
"2463","ham","sorry went bed early nightnight"
"2464","ham","yes dont care cause know"
"2465","ham","huh mean computational science like dat one push n"
"2466","ham","study alone without anyones help cant need study"
"2467","ham","ur si"
"2468","ham","way transport less problematic sat night way u want ask n join bday feel free need know definite no booking fri"
"2469","ham","awesome plan get time like ltgt ill text detail wee bit"
"2470","ham","hui xin da lib"
"2471","ham","boo im way mom shes making tortilla soup yummmm"
"2472","ham","hi babe thanks coming even though didnt go welli wanted bed hope see soon love kiss xxx"
"2473","ham","finished work yet"
"2474","smishing","iphone id due expire today please tap httpsisgdappverify update prevent loss service apps"
"2475","ham","mmmmm loved waking word morning miss love hope day go well happy wait u together"
"2476","ham","wat make people dearer de happiness dat u feel u meet pain u feel u miss dem"
"2477","ham","think da wil"
"2478","ham","gettin bit arty collage mo well tryin ne way got roast min lovely shall enjoy"
"2479","smishing","unique user id removal send stop customer service"
"2480","ham","damn make tonight want wait til tomorrow"
"2481","ham","x ltgt going get"
"2482","ham","look amy ure beautiful intelligent woman like u lot know u dont like like dont worry"
"2483","ham","ha u e thing got tv watch u thk go tonight u already haf smth mind"
"2484","ham","sort code acc bank natwest reply confirm ive sent right person"
"2485","ham","per request maangalyam thirupathe set callertune caller press copy friend callertune"
"2486","ham","r ü comin back dinner"
"2487","ham","sorry ill call later meeting thing related trade please call arul ltgt"
"2488","smishing","free entry weekly comp chance win ipod txt pod get entry call"
"2489","ham","hi missed call mumhas beendropping red wine theplace adress"
"2490","ham","good morning dear great amp successful day"
"2491","ham","getting worried derek taylor already assumed worst"
"2492","ham","went project centre"
"2493","ham","pls speak customer machan"
"2494","ham","oh yeah clearly fault"
"2495","ham","sure since parent working tuesday dont really need cover story"
"2496","ham","sorry ill call laterhope u understand"
"2497","smishing","win year supply cd store ur choice worth enter weekly draw txt music tscs wwwldewcom"
"2498","ham","reading gud habit nan bari hudgi yorge pataistha ertini kano"
"2499","ham","sure breakfast menu know noon menu"
"2500","ham","want talk"
"2501","ham","good day toopray meremove teeth painful maintaining stuff"
"2502","smishing","free camera phone linerental month cross ntwk min price txt bundle deal also avble call"
"2503","ham","ok good making money"
"2504","smishing","free st week nokia tone ur mobile every week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normptone"
"2505","smishing","someone conacted dating service entered phone fancy youto find call landline poboxntf"
"2506","smishing","dear paytm customer paytm kyc expired contact customer care immediately account block within hr thank paytm team"
"2507","ham","wewa iriver mb"
"2508","ham","hmmm thought said hour slave late punish"
"2509","ham","u lunch alone bored"
"2510","ham","u want meet morro"
"2511","ham","yes ammaelife take lot turn sit try hold steering"
"2512","ham","pls go ahead watt wanted sure great weekend abiola"
"2513","ham","yar else ill thk sort funny thing"
"2514","ham","surly ill give coming review"
"2515","smishing","rock yr chik get filthy film xxx pic yr phone rply filth saristar ltd e yt p per day stop cancel"
"2516","ham","nope waiting sch daddy"
"2517","smishing","hey really want chat text hot text charged pm unsubscribe text stop"
"2518","ham","didnt try g decided head"
"2519","ham","pls need dat slowly vomit"
"2520","ham","said would woke"
"2521","ham","time coming later"
"2522","ham","get cash together ill text jason"
"2523","ham","sleeping bag blanket paper phone detail anything else"
"2524","ham","honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack joke gmgngegn"
"2525","ham","hi yijue meet u tmr"
"2526","smishing","subscribe weekly ringtoneget st week freesend subpoly per weekstop sm"
"2527","smishing","free entry grprizes wkly comp chance win latest nokia psp cash every wktxt great httpwwwgrprizescom"
"2528","ham","ok wahala remember friend need"
"2529","smishing","maacleader animation vfx multimedia gamingannounces free seminar next bollywood may industry professionalscall pass"
"2530","ham","u drive lor"
"2531","ham","oktell later"
"2532","ham","hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx"
"2533","ham","anyways go gym whatever love smile hope ok good day babe miss much already"
"2534","smishing","dear xxxxxxx uve invited xchat final attempt contact u txt chat"
"2535","ham","hey gorgeous man work mobile number good one babe squishy mwahs"
"2536","ham","quite lor dun tell wait get complacent"
"2537","ham","really need shit tomorrow know wont awake like"
"2538","smishing","hello darling today would love chat dont tell look like sexy"
"2539","ham","farm open"
"2540","smishing","urgent mobile bonus caller prize nd attempt reach call asap boxnqp ppm"
"2541","ham","lol nah wasnt bad thanks good b home quite reality check hows ur day u anything website"
"2542","smishing","claire havin borin time alone u wanna cum nite chat hope c u luv claire xx callsminmoremobsemspoboxpowa"
"2543","ham","yeah think use gt atm register sure there anyway help let know sure ready"
"2544","ham","good evening roger"
"2545","ham","come ur home"
"2546","smishing","want new video phone anytime network min half price line rental free text month reply call free delivery"
"2547","ham","carry disturbing"
"2548","ham","esplanade ü mind giving lift co got car today"
"2549","ham","sac score big hundredhe set batsman"
"2550","smishing","customer service annoncement new year delivery waiting please call arrange delivery"
"2551","smishing","exited specified mile radius three separate occasion today penalty notice issued address held electoral roll info appeal filed govukcvpenalty stay home protect nh save life"
"2552","ham","carlosll minute still need buy"
"2553","ham","noits ful song lyric"
"2554","smishing","winner chosen cash prize call"
"2555","ham","work week"
"2556","ham","please tell special stock talking"
"2557","ham","oz guy kinda flaky one friend interested picking ltgt worth tonight possible"
"2558","ham","gam gone outstanding inning"
"2559","ham","oh rite well im best mate pete went week geva longer week"
"2560","ham","hey happen de alright"
"2561","ham","dear ok"
"2562","ham","lol yeah point guess"
"2563","ham","couldnt say dying man feel sad go wanted know would probably gone late night"
"2564","smishing","residential plot allotment new moradabad nearby holiday regency hotal plot size sqmtr rate sqmtr call"
"2565","ham","send print out da"
"2566","ham","oh yeah forgot u take shopping"
"2567","ham","im fine hope good take care"
"2568","ham","master buy bb co sale hows bf"
"2569","ham","mum ive sent many many message since got want know actually getting enjoy rest day"
"2570","ham","hey come online use msn"
"2571","ham","test earlier appreciate call tomorrow"
"2572","smishing","ur cashbalance currently pound maximize ur cashin send collect pmsg cc po box tcrw"
"2573","ham","ok gentleman treat dignity respect"
"2574","ham","dont thnk wrong discussion"
"2575","ham","got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling"
"2576","ham","information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please dont try bullshit make want listen less"
"2577","ham","sent price mean ltgt g"
"2578","ham","oh yeah diet flew window"
"2579","ham","love working home"
"2580","ham","cant right second gotta hit people first"
"2581","ham","gettin rdy ship comp"
"2582","ham","saw messageit k da"
"2583","ham","ok come n pick u engin"
"2584","ham","catch bus frying egg make tea eating mom left dinner feel love"
"2585","ham","many many happy return day dear sweet heart happy birthday dear"
"2586","ham","alright well bring see like ltgt min"
"2587","ham","also da feel yesterday night wait til day night dear"
"2588","ham","many time told stage use laugh listen aha"
"2589","ham","captain vijaykanth comedy captain tvhe drunken"
"2590","ham","hope good week checking"
"2591","ham","good afternoon loverboy go day luck come way think sweetie send love across sea make smile happy"
"2592","ham","im cool ta luv vtired cause doin load planning wk got social service inspection nursery take care spk sn x"
"2593","ham","u doin baby girl hope u okay every time call ure phone miss u get touch"
"2594","ham","ok theory test ü going book think may coz thought wanna go jiayin isnt free"
"2595","smishing","link picture sent also use httpaltocoukwavewaveaspo"
"2596","ham","cme want go ho morow wil cme got dear didnt say time"
"2597","smishing","nationwide noticed debit card recently used apple online store gbp please urgently call fraud preventaion intl reply sm httpwwwnationwidecouk"
"2598","smishing","mila age blonde new uk look sex uk guy u like fun text mtalk help"
"2599","smishing","urgent please call landline cash holiday await collection c sae po box mxy"
"2600","ham","thats ok popped ask bout something said youd around tonght wen girl come"
"2601","ham","im da intro cover energy trend n pro n con brief description nuclear fusion n oso brief history iter n jet got abt n half page"
"2602","smishing","december mobile mths entitled update latest colour camera mobile free call mobile update co free"
"2603","ham","im fine babe aint much tho saw scary movie yest quite funny want mrw afternoon town mall sumthinxx"
"2604","ham","wn u r hurt prsn close u fight wit dem coz somtimes dis fight save relation bt quiet leaf nothin relation gud eveb"
"2605","smishing","one call change lifeweight loss gain kg side effect ayurvedic product money back guaranteecall"
"2606","ham","thanks love torch bold"
"2607","ham","lot happened feel quiet beth aunt charlie working lot helen mo"
"2608","ham","hi dis yijue would happy work wif ü gek"
"2609","ham","said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wifechildren"
"2610","ham","co want thing"
"2611","ham","life nothing wen v get everything life everything wen v miss something real value people wil realized absence gud mrng"
"2612","ham","money issue weigh thanks breathe easier ill make sure dont regret thanks"
"2613","ham","place manu hv perform"
"2614","ham","ok prob ill come lunch"
"2615","smishing","owe last tax year please follow secure link httpowlyozvotjxz information"
"2616","ham","case guess ill see campus lodge"
"2617","ham","want sent mesages today sorry"
"2618","ham","lol great im getting hungry"
"2619","ham","got like ltgt get later though get whatever feel like"
"2620","smishing","valued customer pleased advise following recent review mobile awarded r bonus prize call"
"2621","ham","ur face test ltgt select number tell ur face astrology waiting quick reply"
"2622","ham","mean got epi shes fine shes"
"2623","ham","thats u haf keep busy"
"2624","ham","naughty little thought better flirt flirt n flirt rather loving someone n gettin hurt hurt n hurt gud nyt"
"2625","ham","still playing gautham"
"2626","ham","stuff sell ill tell"
"2627","ham","ow u deyi paid thousadi told u would call"
"2628","ham","tell rob mack gf theater"
"2629","smishing","pls stop bootydelious f inviting friend reply yes see wwwsmsacubootydelious stop send stop frnd"
"2630","ham","yup ok"
"2631","ham","put party day week study lightly think need draw custom checkboxes know hardcore"
"2632","ham","mm entirely sure understood text hey ho weekend"
"2633","ham","thts god gift bird human hav natural gift frm god"
"2634","ham","plan family set stone"
"2635","ham","k u bored come home"
"2636","ham","nobut heard abt tat"
"2637","smishing","freeringtone reply real poly eg real pushbutton dontcha babygoodbye golddigger webeburnin st tone free u join wk"
"2638","ham","probably money worry thing coming due several outstanding invoice work two three month ago"
"2639","ham","oh ok wats ur email"
"2640","ham","hi way u day normal waythis real ur uniquei hope know u rest mylife hope u find wot lost"
"2641","smishing","claim shopping spree call mobstorequizppm"
"2642","ham","get library"
"2643","ham","well like actually called someone punto woulda worse"
"2644","smishing","want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call"
"2645","ham","lot sickness thing going round take easy hope u feel better soon lol"
"2646","ham","erutupalam thandiyachu"
"2647","smishing","please call customer service representative ampm wn guaranteed cash prize r flpkart team"
"2648","ham","wat time u finish ur lect today"
"2649","ham","hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx"
"2650","ham","okgreat"
"2651","ham","call ure done"
"2652","ham","well im computerless time make oreo truffle"
"2653","ham","still area restaurant ill try come back soon"
"2654","ham","thinked first time saw class"
"2655","ham","ok bus come soon come otherwise tomorrow sure"
"2656","ham","dont know exactly could ask chechi"
"2657","ham","account refilled successfully inr ltdecimalgt keralacircle prepaid account balance r ltdecimalgt transaction id kr ltgt"
"2658","ham","wheres boytoy miss happened"
"2659","smishing","cd u congratulation ur awarded cd gift voucher gift guaranteed freeentry wkly draw xt music tncs wwwldewcomwinppmxage"
"2660","ham","joining today formallypls keep prayingwill talk later"
"2661","ham","cheer card time year already"
"2662","ham","wll start searching get job day"
"2663","ham","si catching e show e afternoon im watching w c u wan watch today tmr lor"
"2664","smishing","chosen receive award pls call claim number collect award selected receive valued mobile customer"
"2665","smishing","well done england get official poly ringtone colour flag yer mobile text tone flag"
"2666","ham","asked hows anthony dad bf"
"2667","ham","merry christmas u annie"
"2668","ham","aight ill hit get cash"
"2669","ham","come right ahmad"
"2670","ham","hi darlin im helen fone im gonna b prince nite please come tb love kate"
"2671","ham","ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money"
"2672","ham","take like noon"
"2673","ham","cool ill text"
"2674","ham","hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss"
"2675","ham","yet chikkugoing room nw im bus"
"2676","ham","trying weekend v"
"2677","ham","sorry ill call lateri urgent work"
"2678","ham","great send account number"
"2679","smishing","dear customer paytmkyc expired blcked within hour please contact customer care ph immediately verify"
"2680","smishing","girl bbambaexecutive mbabscitbio techbtech flexible timing govtrecognizedwwwbsaitmin join bsaitm vikaspuri"
"2681","ham","pple marry lover becz hav gud undrstndng dat avoids problem sent dis u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send ltgt frnds ltgt min whn u read"
"2682","smishing","hi sexychat girl waiting text text great night chatting send stop stop service"
"2683","ham","baby promise treat well bet take good care"
"2684","ham","hey babe saw came online second disappeared happened"
"2685","ham","call later dont network"
"2686","ham","sad story man last week bday wife didnt wish parent forgot n kid went work even colleague wish"
"2687","ham","problem felt time choose"
"2688","ham","bbq sat mine ish ur welcome come"
"2689","ham","yeah able ill text im ready meet"
"2690","ham","aight rush ill ask jay"
"2691","smishing","nokia tone ur mob every week txt nok st tone free get txtin tell ur friend ptone reply hl info"
"2692","ham","multimedia message email"
"2693","ham","come guoyang go n tell u told"
"2694","ham","well there still bit left guy want tonight"
"2695","ham","ü b going esplanade fr home"
"2696","ham","keep ur problem ur heart bcoz nobody fight u u amp u fight ur self amp win battle vivekanand g sd"
"2697","ham","wat time ü finish"
"2698","ham","gobi art college"
"2699","ham","kkim going tirunelvali week see uncle already spend amount taking dress want moneyi give feb"
"2700","smishing","need clear doubt exam experienced tutor help click away free helpdesk round clock logon eagetutorcom call"
"2701","ham","nt driving even many reason called bbdthts chikku hw abt dvg coldheard tht vinobanagar violence hw conditionand hw ru problem"
"2702","ham","come tomorrow di"
"2703","ham","u talking bout early morning almost noon"
"2704","ham","wat r u busy wif work"
"2705","ham","hai priya right doctor said pa"
"2706","smishing","important message final contact attempt important message waiting customer claim dept expires call"
"2707","ham","boooo always work quit"
"2708","ham","tell pa pain de"
"2709","ham","tirupur da started office call"
"2710","ham","ive got ten buck jay noncomittal"
"2711","ham","appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litre watrdayno disease snd th u care"
