london,1.1852263895827406
nearby,1.1840493808067314
caught,1.183983295100574
wedding,1.1828971762092315
burger,1.1827601304972615
dumb,1.1811445361302755
transfr,1.1810825838644214
fool,1.180402504329792
surprised,1.1802018256344278
solve,1.1785260780076063
wallpaper,1.1784800196900371
four,1.1783581030591366
exciting,1.1765182306378632
travel,1.1759520388066154
score,1.1757861121331505
cousin,1.1746275205542782
spoken,1.1743108830612905
poker,1.173335764457949
dentist,1.1729470409313745
87575,1.1728135179110712
vip,1.1704508783280527
mary,1.170281934596359
indeed,1.169289527557891
months,1.1691808033306317
selling,1.1679258540316995
gudnite,1.167188913870801
texted,1.1671260988015415
had,1.166669750009695
hip,1.1664046623524278
tank,1.1660547615886276
1hr,1.1653936909412628
textcomp,1.1651495729737804
kids,1.1634357131269017
ringtoneking,1.1633635239463778
fathima,1.1632866708003202
navyfederal,1.1631330208456203
dropped,1.1626174127432907
handle,1.162057021659002
msn,1.1604066807813807
cheers,1.1595936050616142
lido,1.1586141054552324
appreciated,1.1579154785433652
bear,1.1564023191460855
jessie,1.1563994954849641
2021,1.1558435930376598
caused,1.1550930241580373
mw,1.1539383354455572
bhk,1.1534410919232416
harry,1.152987309222533
09058094565,1.1522057038023081
santa,1.1511807077561174
malaria,1.1510333167691456
coast,1.1502011444087685
43,1.1501543703812402
sleepwell,1.1497892874341966
09058094597,1.1489790124457884
447801259231,1.1489790124457884
banking,1.1473319547252632
pre,1.1467608161362057
jealous,1.1466651260763805
cabin,1.1464135192436182
wipro,1.146197210319797
boat,1.1459473787015304
08718730666,1.1453108830869372
marriage,1.1449286372066152
gimme,1.1448409757326594
ntwk,1.1447797726653925
bringing,1.1446836506642568
eight,1.14420842573259
deals,1.1435274585303215
yokohama,1.1429408686885918
unusa,1.1424334495696957
pe,1.141794029472136
delhi,1.1413999316743835
doggy,1.1412658871807824
once,1.1410131197330562
smiles,1.140535291562386
promo,1.1397762834734027
sooner,1.1396101962274117
celebrate,1.1395313821102544
shitload,1.1389699737065389
pics,1.1385583169320321
clear,1.1384698715874058
xxxmobilemovieclub,1.1380395650315713
gain,1.1378411014725707
hahaha,1.1377065070883905
80878,1.1375084475005517
united,1.1363522118695053
84128,1.136254311057035
31,1.1347438950491542
unfortunately,1.134155620725904
lonely,1.1328742564539729
risk,1.1323931436950445
usaa,1.1320122532084542
expensive,1.131916736915796
wells,1.1318868744949726
webpage,1.1312690205376592
ikea,1.1301368323134797
ordered,1.1297396210893982
mmmm,1.1293906664693716
xuhui,1.1291568892665402
trial,1.1287533781287564
cancer,1.128742138088384
loyal,1.1276807934492252
6pm,1.1258089442138572
effect,1.1248700389075097
ansr,1.1246538175004406
fever,1.1240562191990904
terrible,1.1231711105693634
pobox84,1.1219410722729242
83355,1.1215673889862379
topic,1.1207242348099624
rofl,1.1194346283178094
lab,1.1192572965611556
mmm,1.1184280820249102
07xxxxxxxxx,1.1172786669536396
senthil,1.1171485985000802
mesages,1.1169593642625832
77,1.1165997376819248
count,1.1149578062272545
divorce,1.1141480076266541
neighbor,1.1137588526339282
coin,1.1135485330175479
seat,1.113284630473474
cheque,1.1129617116466
pass,1.1124254655050976
asp,1.1123921011282822
yunny,1.110633147116151
sed,1.1089390963653305
superior,1.1086280745459602
alerts,1.1080203930482782
students,1.1079233371404626
status,1.1073000788127036
gl,1.1062392939095524
promotion,1.1061918957121661
consider,1.1061612632714484
skilgme,1.1054522451623274
88039,1.1054522451623274
phoned,1.1052717201285944
m263uz,1.1049520950066274
txtauction,1.1049481341454315
lie,1.1047721064271547
0871277810810,1.1036876325510556
leona,1.1035741308570346
explain,1.1033927381319004
stimulus,1.10209320942438
dime,1.1020254074488887
onwards,1.1001079844468702
39,1.09777431670813
correspondence,1.0977661732019115
09050000301,1.09766619876923
449050000301,1.09766619876923
december,1.0972111238260482
oprahstoday,1.09668949899734
natalja,1.0957094437605555
concentrate,1.0949805128948475
bloody,1.094980397073868
taste,1.0948677904821693
macho,1.0947802795690311
cornwall,1.0944447597681315
unknown,1.0938305596747442
offers,1.0930655607005173
alcohol,1.092436724696487
jp,1.0921593678068946
settled,1.0914706019621716
prolly,1.0900791341647247
87131,1.0897471029233359
suzy,1.0891274206768358
euro,1.088606229496285
smoking,1.087727993453266
croydon,1.0872424341084956
cr9,1.0872424341084956
5wb,1.0872424341084956
soiree,1.0857517207307432
stuck,1.0853752027310588
08715705022,1.0853460277037557
bucks,1.0843320800457494
shame,1.0842237562584642
upset,1.081620315822021
filling,1.081475148601382
3100,1.0813374657643453
resume,1.0808087805064097
txtin,1.0807746777359382
tech,1.0807023988477549
btc,1.080666234401507
siva,1.080515419353067
delayed,1.0800236185199172
meaning,1.079923936548901
sum,1.0796365675238107
anyhow,1.079522908561941
2morro,1.079457035862137
5th,1.0792841215115163
930,1.0792124368018778
mountain,1.07865920115354
kisses,1.0781335980159028
mag,1.0780330152573587
huge,1.076889768695227
jack,1.076531460113165
ow,1.0764493210007036
shut,1.0762608127493951
public,1.07609014019162
geeeee,1.075964854526069
fish,1.0758190703198136
dobby,1.0755958343383898
910,1.0754259831391517
nanny,1.0743485704897293
triple,1.0742106260585638
skip,1.0729672901288385
aid,1.072649761390069
08001950382,1.072618332890176
hols,1.0724955080270218
invest,1.0718639855687502
ft,1.069865267663752
lac,1.069483571479229
front,1.0691806874891459
dining,1.0688931372971386
bid,1.0685053627933563
fraudulent,1.0683889246103586
stopsms,1.0678568173291314
propose,1.0677018854668838
avent,1.0675683253082666
broken,1.0666784267176592
ing,1.0663997610053826
50p,1.0663671791406553
monkey,1.065584000305658
4th,1.0654259352543163
exact,1.0650233572794856
str,1.0644557088762938
brothas,1.0641339489812487
polyphonic,1.0640681783926984
gibbs,1.0638618646562228
seem,1.0634776000413029
carry,1.0607816270727088
81303,1.0601005704769222
dresser,1.0597715181495746
army,1.0595004796632388
headin,1.0582799602073132
masters,1.058169941733668
worries,1.0577773752533295
reserve,1.0571116483701968
combine,1.0567994253371125
bless,1.0565506856004538
halloween,1.0560817737660928
irs_tax_re,1.055855131537456
cheese,1.0556472115983224
testing,1.0551703975455573
jul,1.05484774798728
brownie,1.0545138827718417
cashback,1.0540623179560413
dearer,1.0538396651022834
rang,1.053744395931253
raise,1.0536743860145439
envelope,1.0528716308002668
celebration,1.0527363734516888
kg,1.0505463924214773
lives,1.0497577083086331
detailed,1.0495868586004475
ee,1.04870788150243
theft,1.0486688048976167
management,1.048056380757879
hl,1.0477795065300948
jiu,1.0467936097831676
yan,1.0467936097831676
james,1.0464939045668058
exclusive,1.045399675441221
fit,1.0450179191482898
finance,1.0448368075717298
recognise,1.0444760248882714
09050090044,1.0443734027672145
hill,1.044269712931134
msgs,1.0441632142501183
spoon,1.0435140041065838
zip,1.043165690588036
fromm,1.0429665686774292
mono,1.0421898060809056
miserable,1.0410081042367836
thanksgiving,1.040720442158311
innings,1.0404373722935396
ahead,1.0401735569332928
callfreefone,1.0400264446411471
cruise,1.0400264446411471
08081560665,1.0400264446411471
peace,1.0388381695941449
sticker,1.038692827903305
weeks,1.0385537798149191
lik,1.0382489446533603
science,1.038078014817937
argh,1.036513790760044
loses,1.0360310271290525
fights,1.0358256979378002
somethin,1.0357221735720932
gr8prizes,1.0353949393646118
foreign,1.0351065947987812
stamp,1.0351065947987812
feet,1.0351022885409105
lousy,1.0346064193208984
cann,1.034537057952355
nosubject,1.0337827635416759
drinkin,1.0334993826448529
3mins,1.0327538097861386
hrishi,1.0325996301921865
78,1.0325743917812822
rghst,1.032369410686289
english,1.0313328964364388
china,1.030592122692369
uh,1.0285676463911382
comuk,1.0276350214115724
broke,1.027310902281457
bags,1.024844705500969
wee,1.0243425869765925
addie,1.0220705674645731
everyday,1.0214701631303755
unrecognized,1.0210159964328693
adult,1.0208931655567337
button,1.0185163335467031
heading,1.0178551505242952
hint,1.017848776888355
playing,1.0173736293097262
jane,1.0165847516895816
epsilon,1.0165544451588926
born,1.0161048945608477
oooh,1.0160379800200192
transfered,1.0149118061966629
repair,1.014574254016874
suntec,1.0142907805614185
throat,1.0140175569029306
imessage,1.0138149447243234
maid,1.013531774372968
warning,1.0131164865957012
haiz,1.0131094238365022
analysis,1.012427122353834
comes,1.0120097091168354
granted,1.0118831872801197
frozen,1.01144016454711
sensitive,1.0110853617558524
missin,1.0109268229520623
environment,1.010660518955357
terrific,1.010660518955357
grand,1.0100409403464075
invoice,1.0099566297897569
album,1.0097196653432827
mite,1.0093028715978773
given,1.0092683493052084
con,1.0090557918550416
ic,1.0086925842619918
window,1.0085701560540787
bro,1.0083872375873484
amongst,1.0083872375873484
bros,1.0083872375873484
method,1.00834292975885
karaoke,1.0079578068165371
character,1.0073293131403758
subscribed,1.0061029262750893
earliest,1.0061020628634485
mirror,1.0059858033844749
yck,1.0052328209189985
shared,1.0051646354053652
knackered,1.004703801137976
rich,1.0044385325781853
blanket,1.0040617054470644
childish,1.0030986447394048
bcums,1.0030986447394048
affection,1.0030986447394048
wkend,1.0023976509821706
dealing,1.000359370570292
6times,1.0
stalking,1.0
continent,1.0
tiny,0.9997305561922968
attend,0.9994697582730863
belovd,0.9991593674997129
likely,0.9983386655624036
trips,0.9982754579554892
rumour,0.9971141947642124
sarasota,0.9969160035406244
userid,0.9967604768012182
er,0.9963429256613284
08002986906,0.9962892094039284
sar,0.9960629712991207
convincing,0.9959646569471532
videophones,0.9954474644485187
videochat,0.9954474644485187
dload,0.9954474644485187
noline,0.9954474644485187
rentl,0.9954474644485187
java,0.9954474644485187
sn,0.9954336270221977
08000776320,0.9949861367855564
owed,0.9945987965760514
recover,0.9942078379243442
body,0.9941873656455976
firefox,0.9940306623215853
colleague,0.9938363939400916
7ish,0.9932456790526627
reality,0.9931282291073171
7250i,0.9931153884124779
identity,0.9919102734581232
individual,0.9914120865001772
wise,0.9909819869976455
caring,0.9908722741689602
impossible,0.990743077485638
sentence,0.9897854544744584
blame,0.989060180185801
steve,0.9884747415806416
52,0.9882426931879602
temple,0.9870700582092556
cliff,0.985895146856244
gender,0.9852923691185862
symbol,0.9852920186052184
cat,0.9852161980761021
knock,0.985134000836094
coach,0.9850615222635385
talent,0.9849115161627213
95,0.984688344308194
kidding,0.9844702535662024
charles,0.9840573508567589
fran,0.9829884425023139
dokey,0.9824790053578285
gentleman,0.9818458873657541
dignity,0.9818458873657541
beware,0.9818003764373835
with,0.9812978719839911
validate,0.9812388193457642
soryda,0.9810894818731476
65,0.9806671129064397
gummies,0.979963269287896
purpose,0.9799505351695771
suggest,0.9797235569764172
anythin,0.9792964370559067
biola,0.9786452654858598
research,0.9780814509495499
feelin,0.9779570810760903
iouri,0.9778578525546273
8am,0.9763094741927263
jokin,0.9751812191558149
enjoyed,0.9733192011526376
jd,0.973033534980533
rip,0.9730282916127262
period,0.9729085128670026
calm,0.9728430409087878
push,0.9725052910149544
largest,0.9724524834760018
jia,0.9720114577469843
murder,0.9719482628245284
moving,0.9717386547300914
settle,0.9712025693704648
nan,0.9711595412804606
telugu,0.9699855683848259
130,0.9693043948565667
rats,0.9691699793942168
rocks,0.9688138375608324
constantly,0.9686851981639835
generally,0.9678220360688969
doubt,0.9678128450301067
lacs,0.9678127828081768
version,0.9676766263854724
jenny,0.9669412971737006
dedicated,0.9668913838299245
boost,0.966866148129421
hm,0.9663742890838054
waited,0.9661062632710204
07,0.9656190614350828
claire,0.9652343740983269
unbouncepages,0.9645776596733813
downloaded,0.9645499126805677
bootydelious,0.964316681653719
stranger,0.9629059527415187
mummy,0.96176757052134
holy,0.9615531118659755
bathing,0.9606878956186562
bruce,0.9605594830234139
gle,0.9600256962410556
appreciation,0.9591280202999914
upto,0.9588147623851819
actor,0.9585992795307527
andros,0.9583916645920258
nature,0.9582542873944515
capital,0.9579965704698585
register,0.9569548698765608
april,0.9568823787594063
shy,0.9567445548955331
spear,0.9563269490209102
indicate,0.9555753202355656
87239,0.9551797194074039
reckon,0.9548757361861187
10k,0.9537155610174609
proof,0.9532757775827344
quiet,0.9518022369248156
unit,0.9505740879112532
slide,0.9503862914407599
hell,0.9489279511999029
blessing,0.9483000027278097
expect,0.9479030085507609
sheet,0.9475591522094938
essential,0.9474840960972043
christ,0.9464146042871648
ed,0.9463986588180758
cars,0.9463177014034974
infront,0.9455615611675494
union,0.9455119429694443
sufficient,0.9450235153694194
bday,0.9446795729786042
pink,0.9442010621579922
major,0.9431965065321333
82242,0.9428598933379492
intro,0.9428576968644741
unionbank,0.9428403722768242
36504,0.9423549691197726
thesis,0.9423068102036369
sha,0.9423001219938794
ela,0.9418400686104351
wixsite,0.941607881579335
idiot,0.9413211783353506
cheat,0.940973785658496
9ja,0.9406145489826641
village,0.9399956574503124
sleepy,0.9391853411549467
path,0.9390985758655025
inconvenience,0.9390414517343806
amanda,0.938620285489439
max,0.937584280611583
helpline,0.9368681858552069
treated,0.9365717980653927
mike,0.9363563003150398
morn,0.9352081808860736
intelligent,0.9350394232208913
ear,0.9343847809112092
compromised,0.9340785921516405
wks,0.9339145577798957
mac,0.9331802638489223
lotta,0.9324902739576735
120,0.9317543217517479
wtf,0.9313907141722662
ebay,0.9305176115056575
branch,0.9304926864382719
leg,0.9304900690697715
parking,0.9302506224832853
fave,0.9299685137281297
chocolate,0.9298987149902673
affair,0.9295770385567852
08718711108,0.9295344513433706
88800,0.9295344513433706
89034,0.9295344513433706
kappa,0.9294897667625128
laughing,0.9292541832265423
125gift,0.9292300444252062
turned,0.9289740775841091
blessed,0.9289510625031482
1205,0.9289236466532755
moved,0.928893396501136
dubsack,0.928218436275154
executive,0.9282137238386768
nd,0.9277699809635518
additional,0.927588209212816
buddy,0.927084295780063
mids,0.9262591188181486
building,0.926013364465621
lotr,0.9259854576802272
forum,0.9251654335399797
resolve,0.9250500329447668
hide,0.9237906788789547
absolutely,0.9236041262861725
comprimised,0.9228244662516802
j44rci,0.9228244662516802
pbizzz,0.9228244662516802
desperate,0.9225786941007936
discussed,0.9225458976961607
acted,0.9216801482271361
wml,0.9210789918089843
widelive,0.9210789918089843
tms,0.9210789918089843
ton,0.9204583880142561
1956669,0.9190811758653801
fingers,0.9166453504526667
aftr,0.9158800900299853
08712404000,0.9158331068779033
448712404000,0.9158331068779033
k52,0.9154424663016114
esther,0.9153760307733416
saved,0.9153098419726242
boa,0.9145045461084154
battle,0.9144843584953126
section,0.9141462972026426
08002888812,0.9137573495169913
fringe,0.9137268561184202
subscriptions,0.9135361601702814
callback,0.91326961402792
ununsual,0.9130473940485573
regions,0.9130309282056537
telly,0.9127104737219806
diet,0.9125775808031837
galileo,0.9120381845174688
ones,0.911785224313804
purity,0.9114656744945826
floor,0.910744470359265
30ish,0.910596606088748
forwarding,0.9104000908922931
bloo,0.910264145640601
massive,0.9065647659582745
ball,0.9060756165466695
permanently,0.905905722487369
petrol,0.9053790925205399
condition,0.9051395930315166
flip,0.905117928111148
blind,0.9043758716296255
cl,0.9043016256063787
prakesh,0.9036831972353213
bloke,0.9032921331692898
income,0.9017948075247258
6hrs,0.9016138545985617
relation,0.9013356142238498
reminds,0.9004898983002485
attached,0.9003442024058546
diamond,0.8993690447040432
nagar,0.8992275158006457
pobox36504w45wq,0.8991881588697762
bike,0.8990292847306572
concert,0.89882195283178
noice,0.8987569236074366
begging,0.8974746078116203
kelly,0.8968984190965517
2moro,0.8963672922993104
overdue,0.8960911382342225
scratching,0.8957956976553365
nalla,0.8952435772408072
87021,0.8948089816219074
bvn,0.8946983355924101
hamster,0.8946245523892205
wrk,0.8940801759096417
08718726270,0.8934279478582807
upon,0.8932524212182756
some1,0.8932431552881008
ray,0.8930234230382055
escape,0.8928599576946779
based,0.8925217009061591
textoperator,0.8923842946447036
89555,0.8923842946447036
honeybee,0.8919113958063902
sweetest,0.8919113958063902
havnt,0.8919113958063902
buffet,0.8914011431893983
touched,0.8913614304619927
been,0.8912903699149148
bare,0.8905333935432105
jfoqltyexga,0.89049511466302
realize,0.8902978368785675
behave,0.8901949768067435
tee,0.8897667908151322
breaking,0.889482378199759
instantly,0.8890046553856583
80082,0.8887833479207861
shows,0.8886090673127023
va,0.8879518974036671
unemployment,0.8877815372094217
iscoming,0.887224944365864
lately,0.8872132709205466
drunken,0.8870066234031944
lb,0.8869885453693958
dark,0.88616013726702
ruin,0.8860823119896348
donate,0.8860468523706773
mnths,0.8858997393917845
in2,0.8850542296795847
grinder,0.8848503044737868
gotten,0.8834076069161585
vale,0.8832798674876812
kent,0.8832798674876812
july,0.8831134206082676
visionsms,0.882949864462052
grocers,0.8827228244954801
soul,0.8822198970239037
duckdns,0.8810118531998177
west,0.880817571548532
surya,0.8808015734323462
basic,0.8804581973759751
listed,0.8801794543570381
payee,0.8800335395848191
lo,0.8786932641224154
deny,0.8772031810657785
slim,0.8771666669402645
prepared,0.8771521423267545
scary,0.8768978620020123
qatar,0.876239093593116
mental,0.8752481125941224
animation,0.8746797756493655
urn,0.8743880603402421
gurgaon,0.8743187237291747
minor,0.8741855699773826
gary,0.8741735096658665
officer,0.8736703636561405
host,0.8735143100376279
plot,0.873473698665888
passionate,0.8729758731484729
aaooooright,0.8727979857820489
government,0.8725032274317763
comingdown,0.8723922190932152
ceiling,0.8722397593225948
cf,0.8707975042499955
thanks2,0.8707260478476522
distract,0.8701617123863945
dai,0.8699167987895848
1500,0.869782570150129
silver,0.8696750375728526
approx,0.8690138864053703
sauna,0.8683824701774165
brief,0.8680752857174361
messaging,0.8675187788623657
puttin,0.8673562094391177
wall,0.8673516607890899
granite,0.866645408190196
cdgt,0.866645408190196
explosive,0.866645408190196
nasdaq,0.866645408190196
moms,0.8652268556123113
pandemic,0.8651680069040022
avoiding,0.8651587230426923
vouchers,0.8647275176708189
anthony,0.8640526964150228
mb,0.863787540009028
lounge,0.8635196115833608
nat,0.8632326653605598
beauty,0.8630850243777863
2morow,0.8627788776000702
sonyericsson,0.8623179236147576
erm,0.862047946354487
submit,0.861357467277952
cross,0.8609223005832609
wasted,0.860472632923402
dem,0.8602250546437648
node,0.8593155925094914
arsenal,0.8593107038383148
property,0.8583015891234103
benefits,0.8581106365391438
shesil,0.8577008096186548
0826,0.8573104414931381
gravity,0.856514581966908
carefully,0.856514581966908
09050005321,0.8557778301821918
morphine,0.8556766483313913
tariffs,0.8556360224837056
toa,0.8544740823630527
payoh,0.8544740823630527
80062,0.8542686420437883
sexyjessie,0.8540878979362956
cook,0.8539531541671082
700,0.8535039497459075
09058094594,0.8529441982093887
physic,0.852822937752923
driver,0.8526274993188896
event,0.8526259736564135
linda,0.8520077294589112
query,0.8515959656484691
sian,0.8515691315860161
virgin,0.8504192028093714
screamed,0.8502287291381805
anti,0.8493996926537234
09,0.8491507386143833
fire,0.8486628414573405
beneath,0.8478135302930009
ibiza,0.8477492999911304
frying,0.8477185749447271
vega,0.8473606862742139
coronavirus,0.8468146309062554
unclaimed,0.8462421091636543
mega,0.8461601289809303
17,0.8459981007053514
lk,0.8458790253213164
eu,0.8457455046193727
filthy,0.8455565747318443
21st,0.8452675112040302
psf,0.845217056818461
tat,0.8444389602204777
havin,0.8440907339102162
wasnt,0.8437841174513177
processed,0.8433719256002452
nuerologist,0.8431048003054208
despite,0.8430405550004909
fresh,0.8429278300628215
isn,0.8429003349079784
bubbletext,0.8428075310781892
topped,0.8428075310781892
tgxxrz,0.8428075310781892
otside,0.8423129245734664
hiring,0.8417898225613655
desert,0.8402133693032224
chk,0.84014121414
dorm,0.8399996863134367
snowman,0.8396745475177574
saving,0.8394356668488618
entertain,0.8392503411128418
36,0.8388874784645634
shortly,0.8383700214941461
dependent,0.8377473252686546
toot,0.8372745720584513
skin,0.8370280780403756
temp,0.8367725003102636
replacement,0.8366254205042498
walgreens,0.8365655985113646
protection,0.8362329919274076
cleared,0.8355215296836498
ban,0.8350472961324856
dirty,0.8347400252118875
requirement,0.8346435580846907
vince,0.8344030104041246
nfcu,0.8343202882478196
receipts,0.8342354976183818
97,0.8340595854282598
white,0.8340438950915843
newest,0.8338811965994524
mumbai,0.8337951914490376
ny,0.8330809238891996
panic,0.8328531025580248
duchess,0.8326653068173218
gold,0.8322893255259968
perumbavoor,0.8320080806264901
chicken,0.8312676837521177
handed,0.830987820004325
2go,0.830793634617043
fps,0.8293455482679017
navy,0.8290151902760909
yer,0.8284300965026751
84199,0.8284300965026751
subscribe,0.8282346837051149
confuses,0.8281697674473123
lit,0.8277744865734742
m8,0.8277465793597899
howard,0.8274670791681588
sends,0.8272783117826893
chillin,0.8260186767563802
tom,0.8259080085485897
twenty,0.8258882621667122
pod,0.8256055494016286
wud,0.8250574572104568
cramp,0.8249798342589028
coughing,0.824425989682679
jen,0.8242891790109326
printed,0.8241124421161505
cw25wx,0.8240126062969313
module,0.8233173081457344
significance,0.8231021240269694
gram,0.8230330082685813
2016,0.8228647539012073
786,0.8226368940601403
unredeemed,0.8226368940601403
buns,0.8218800278340366
films,0.8217359995008663
famamus,0.8217359995008663
msgrcvdhg,0.8213541347376306
movies,0.8213260411609158
youre,0.8209942157231265
yor,0.8208545223183131
spk,0.8205832407867257
hex,0.8203307205582483
pressies,0.8203248875411733
tall,0.8203248875411733
closure,0.8200220493334528
unpaid,0.8191169814105916
chillaxin,0.8188657861201001
5pm,0.8179291176893906
drms,0.8177569682125199
beneficiary,0.816541994448801
exams,0.8165407072249957
held,0.8156364520715549
tip,0.8140816759630637
cu,0.8138179235660763
figures,0.8136564540289801
northampton,0.8134059457529887
inquire,0.8134011923553938
447797706009,0.813092662412692
needed,0.8129816969888409
hor,0.8129452508519635
sharing,0.8118550990835689
mtalk,0.811659046825137
69866,0.811659046825137
blonde,0.811659046825137
age23,0.811659046825137
mila,0.811659046825137
uniform,0.8113157798255904
expire,0.8112076121402445
allowed,0.8108197969015103
under,0.8108197969015103
eng,0.8107389411833916
operate,0.8101167104522787
evn,0.8100136484043674
mini,0.8099395525617947
magic,0.8099054094440721
supervisor,0.8096297805574464
ericsson,0.8095792174108827
2morrow,0.8083025206766872
irritating,0.808288001331609
winning,0.8082729154227595
act,0.8071180484341087
lobby,0.8068845773060938
9t,0.8062190366056938
slot,0.8058377034556117
ptbo,0.8052559771922829
reboot,0.8051377546750893
consensuscelebrated,0.8049154750589951
adventure,0.8047177385940971
rub,0.803228201592012
sachin,0.8030637183006104
grown,0.8029709771278328
weirdo,0.8028799107713422
sept,0.8028347448878862
bite,0.8026152247513493
premier,0.8025602304772422
causing,0.8024524454683732
quote,0.8017490651728912
4info,0.8014612608038277
jogging,0.8013788109536162
furniture,0.8013451341049147
pages,0.80106293441797
workout,0.8008379335959344
waitin,0.8008365007623865
salon,0.8000580877596338
0845,0.7999253533762918
80488,0.7995487832815522
mornin,0.7993802818963727
slice,0.7989207544022972
bluray,0.7983547631743346
adventuring,0.7983547631743346
5p,0.798038272415694
443303800231,0.7979458148083696
tick,0.797890189726095
87121,0.7975193468500528
crap,0.7970677334833651
fav,0.7969791551406877
division,0.7966746338142845
makin,0.7959483342560203
convenience,0.7959164474912606
skye,0.7959023614324702
nearhonor,0.7952778415257904
0207,0.7951608211592156
color,0.7947329593665979
2optout,0.7940538927330076
transport,0.7940518127175735
dangerous,0.7937223000346059
reaction,0.7936505516657241
wherre,0.7933034877252
neshanth,0.7933034877252
ummmmmaah,0.7932573854486094
smell,0.7931510425813735
forgiven,0.7930960762146058
polyph,0.7925266224206554
answering,0.7918579799661398
linerental,0.7915396607182186
allowance,0.7914858878671622
anxiety,0.7899789633500705
source,0.7899475529319947
shorter,0.7899075771086045
150pm,0.7898014736464414
59,0.789275512392758
flowing,0.7889105334218542
prescription,0.7885744607191016
07786200117,0.7876869176029593
wondarfull,0.7875886494242089
solihull,0.7868395244441851
kill,0.7859892488306435
indian,0.7858447784491909
powerful,0.7857452236081075
ass,0.7852959513470645
tones,0.7847532642635242
ppm,0.7844896952243836
velachery,0.7844233657141584
withdrawal,0.7839126293018128
mile,0.7836466570887253
improved,0.7834115807821822
format,0.7828920265372594
typical,0.7824073854375032
prospect,0.7817989226788475
54,0.7807769314829276
deepak,0.7801020066158677
nordstrom,0.7799663590902806
pattern,0.7798792872040118
bread,0.7786948624819059
w1,0.7778966020999285
4eva,0.7767651815106855
poelacnewu33sdf,0.7766330618528322
height,0.7757048895170333
freebie,0.7751017558819215
guarantee,0.7750000177632979
ned,0.7747783900109686
reverted,0.774623241065436
aka,0.7744120045084695
mozilla,0.7742100355495917
cheaper,0.7740856689166087
2020,0.7738976067483634
bottom,0.7735967732451563
buyers,0.7732612056863125
fredericksburg,0.7732612056863125
styles,0.7732612056863125
heater,0.772741174863405
eldest,0.7718829879146828
jolly,0.7716898046994158
banned,0.7708361282986048
8000930705,0.770759612559851
correctly,0.7707221769523616
seeking,0.7706857803828026
08706091795,0.7706006776416003
ab,0.7705236678373681
reasonable,0.7704921687311969
liverpool,0.7704275834647727
iz,0.7701065946553758
brainy,0.769800968403325
association,0.7697460925775871
sms_id,0.7691879048713444
breakfast,0.7690649423122609
funeral,0.7688717729782782
restaurant,0.7683486373540149
wkg,0.7683404889325591
weird,0.7682247419191883
lovly,0.7681327522815344
screwd,0.7681197300643887
goods,0.7679245609841948
seemed,0.7678047917972569
contest,0.7674593871704177
hardly,0.7673683778864742
messaged,0.7669953572852131
nitros,0.766921709070892
ability,0.7666860780434702
deactivated,0.7666220844453087
mth,0.7659349982884649
realise,0.7658314812946448
priscilla,0.7657724785991082
books,0.7651521786598818
comprehensive,0.7648812418645738
141,0.764123040041677
active,0.7638583645278061
handing,0.7638001670111946
satisfied,0.763442458913937
ip4,0.7633863842791194
5we,0.7633863842791194
yeh,0.7631697067213377
velly,0.7628016976716495
18yrs,0.7624404011658099
kothi,0.7622347990823483
pissed,0.7618951433674916
setting,0.7617885745812267
fully,0.7613580710300467
pvt,0.7604964833641182
both,0.7603765707703363
49,0.7602347754197608
arent,0.7598412027590333
pig,0.7586704725204774
sc,0.758665089524776
4427,0.758191447212802
vey,0.758131948111203
disconnected,0.7578516617813689
sorted,0.7578227543156003
newspaper,0.7570630447303196
09066361921,0.7568866255273742
piss,0.7553690115659463
reache,0.7551933104831757
113,0.7548542495038056
w45wq,0.7546082652592756
norm150p,0.7546082652592756
dedicate,0.7542352990449404
proven,0.7540329960482959
eyes,0.7539014976622721
govt,0.7536219071728891
cutting,0.7529210768762631
server,0.7528884866423274
thread,0.7528271693403523
crisis,0.7520310360574031
09061743386,0.7518295885304672
hrs,0.7517778370933551
ml,0.751664962623026
quickly,0.7516141733275727
involved,0.7514990597808376
jada,0.750939552738382
kusruthi,0.750939552738382
henry,0.7507778032116312
prin,0.7506257818874749
speaking,0.7505254657204949
field,0.7502397057330594
prince,0.7502023924107015
million,0.7499049614608093
miles,0.7498426635252443
allah,0.7495656422694126
explicit,0.7489037514861316
killing,0.7489026522035873
chip,0.7488504421148006
jiayin,0.7488405068756571
sweetheart,0.7487581614891436
death,0.7487317846973586
ding,0.7483820822020802
denis,0.7482088070911417
hmrc,0.7481587109501578
woken,0.7478437746010957
crash,0.7477059198505962
partnership,0.7475921851344546
mobi,0.746639983980243
cgmfdk,0.7462166394960326
e2ysk70,0.7462166394960326
prey,0.7458057983531152
function,0.7442068536409879
ruining,0.7439921180381809
swimming,0.7432478835544917
totes,0.7431181037010137
sary,0.743005880489515
alive,0.7429686160099929
into,0.7428842867818191
educational,0.7428842867818191
pouts,0.7428582258492574
stomps,0.7428582258492574
spoil,0.7426952904931768
cancelled,0.7426935677745808
toledo,0.7426709596385302
attended,0.7426433086064786
included,0.7425692623021951
08712400200,0.7421919112655658
alter,0.7421435630441625
nydc,0.742010970568304
verizon,0.7419694976511925
restocked,0.741939485545383
tag,0.7414526796473828
diesel,0.7410498933810274
tahan,0.740609229569265
anot,0.740609229569265
88888,0.7405245910641207
08701213186,0.7405245910641207
tests,0.7405164892584337
compensated,0.7402433617245835
